city,city_ascii,state_id,state_name,county_name,lat,lng,ranking,id
Huntington,Huntington,OR,Oregon,Baker,44.3501,-117.2668,3,1840019968
Danville,Danville,WV,West Virginia,Boone,38.0808,-81.8342,3,1840006306
Nankin,Nankin,OH,Ohio,Ashland,40.914,-82.2856,3,1840034292
Mountain View,Mountain View,CO,Colorado,Jefferson,39.7748,-105.0567,2,1840022438
Dalzell,Dalzell,IL,Illinois,Bureau,41.3559,-89.1763,3,1840011571
Williams Acres,Williams Acres,NM,New Mexico,McKinley,35.4969,-108.8699,3,1840149348
Ivy,Ivy,VA,Virginia,Albemarle,38.0611,-78.5987,3,1840026776
Beverly,Beverly,WV,West Virginia,Randolph,38.8443,-79.8717,3,1840005992
Fisher Island,Fisher Island,FL,Florida,Miami-Dade,25.7607,-80.1416,3,1840028981
White River,White River,SD,South Dakota,Mellette,43.5671,-100.7449,3,1840002630
North Chevy Chase,North Chevy Chase,MD,Maryland,Montgomery,39.002,-77.074,3,1840005855
Fairview,Fairview,AL,Alabama,Cullman,34.2501,-86.6846,4,1840002078
Bertrand,Bertrand,NE,Nebraska,Phelps,40.5263,-99.6324,3,1840012076
Llewellyn Park,Llewellyn Park,NJ,New Jersey,Essex,40.7895,-74.2415,3,1840082000
Murray,Murray,IA,Iowa,Clarke,41.0413,-93.9488,3,1840008270
Mignon,Mignon,AL,Alabama,Talladega,33.1948,-86.265,3,1840027518
Oak Creek,Oak Creek,CO,Colorado,Routt,40.2741,-106.9575,3,1840022402
New Tripoli,New Tripoli,PA,Pennsylvania,Lehigh,40.6773,-75.7498,3,1840026407
Lizton,Lizton,IN,Indiana,Hendricks,39.8837,-86.5416,3,1840009540
Fort Chiswell,Fort Chiswell,VA,Virginia,Wythe,36.9444,-80.9577,3,1840037378
Boissevain,Boissevain,VA,Virginia,Tazewell,37.2809,-81.3802,3,1840116799
Hoffman,Hoffman,MN,Minnesota,Grant,45.8345,-95.787,3,1840006678
Clio,Clio,SC,South Carolina,Marlboro,34.5791,-79.5461,3,1840016587
Grangerland,Grangerland,TX,Texas,Montgomery,30.2539,-95.3301,3,1840114041
Pikeville,Pikeville,NC,North Carolina,Wayne,35.4972,-77.9877,3,1840016324
Cheneyville,Cheneyville,LA,Louisiana,Rapides,31.011,-92.29,3,1840017100
Benzonia,Benzonia,MI,Michigan,Benzie,44.6161,-86.0989,3,1840010930
Happy Camp,Happy Camp,CA,California,Siskiyou,41.8104,-123.3892,3,1840025508
Aroma Park,Aroma Park,IL,Illinois,Kankakee,41.0788,-87.8011,3,1840011690
Tigerton,Tigerton,WI,Wisconsin,Shawano,44.7409,-89.0459,3,1840002258
Center Ossipee,Center Ossipee,NH,New Hampshire,Carroll,43.7542,-71.1508,3,1840026132
Hamden,Hamden,OH,Ohio,Vinton,39.1592,-82.5243,3,1840012686
Rivesville,Rivesville,WV,West Virginia,Marion,39.5319,-80.1205,3,1840005737
Taylor,Taylor,AR,Arkansas,Columbia,33.0998,-93.4618,3,1840015728
Darrtown,Darrtown,OH,Ohio,Butler,39.4975,-84.669,3,1840024460
Coyote Acres,Coyote Acres,TX,Texas,Jim Wells,27.7132,-98.1346,3,1840037040
Kirtland Hills,Kirtland Hills,OH,Ohio,Lake,41.6362,-81.3192,3,1840000536
Scalp Level,Scalp Level,PA,Pennsylvania,Cambria,40.2495,-78.8442,3,1840001124
Hotevilla-Bacavi,Hotevilla-Bacavi,AZ,Arizona,Navajo,35.9225,-110.6569,4,1840027979
Dana,Dana,IN,Indiana,Vermillion,39.8072,-87.4945,3,1840009471
Edgeley,Edgeley,ND,North Dakota,LaMoure,46.3625,-98.7126,3,1840000216
Amagansett,Amagansett,NY,New York,Suffolk,40.9841,-72.1329,3,1840005014
Osmond,Osmond,NE,Nebraska,Pierce,42.3583,-97.599,3,1840009134
Pultneyville,Pultneyville,NY,New York,Wayne,43.2739,-77.1814,3,1840026166
Fall River Mills,Fall River Mills,CA,California,Shasta,41.0069,-121.4401,3,1840017492
Valley City,Valley City,OH,Ohio,Medina,41.2336,-81.9396,3,1840034321
Malta,Malta,OH,Ohio,Morgan,39.6515,-81.864,3,1840012568
Light Oak,Light Oak,NC,North Carolina,Cleveland,35.2867,-81.4775,3,1840033017
Claysville,Claysville,PA,Pennsylvania,Washington,40.1199,-80.4131,3,1840003646
Mount Jewett,Mount Jewett,PA,Pennsylvania,McKean,41.7246,-78.6443,3,1840000527
Red Cross,Red Cross,NC,North Carolina,Stanly,35.2659,-80.3623,3,1840017854
Greenbush,Greenbush,MN,Minnesota,Roseau,48.7011,-96.1835,3,1840007681
Starbrick,Starbrick,PA,Pennsylvania,Warren,41.8419,-79.2133,3,1840026243
Grand River,Grand River,OH,Ohio,Lake,41.7418,-81.2846,3,1840000534
Clarissa,Clarissa,MN,Minnesota,Todd,46.1284,-94.949,3,1840006665
Holiday Hills,Holiday Hills,IL,Illinois,McHenry,42.2978,-88.2292,3,1840011133
Cove,Cove,OR,Oregon,Union,45.2964,-117.8102,3,1840018545
Quentin,Quentin,PA,Pennsylvania,Lebanon,40.283,-76.4363,3,1840005429
Millersburg,Millersburg,IN,Indiana,Elkhart,41.5277,-85.6964,3,1840009240
Weiner,Weiner,AR,Arkansas,Poinsett,35.6197,-90.9054,3,1840015408
Shelby,Shelby,NE,Nebraska,Polk,41.194,-97.426,3,1840011655
Millstone,Millstone,KY,Kentucky,Letcher,37.1638,-82.7495,3,1840026874
Long Grove,Long Grove,IA,Iowa,Scott,41.6923,-90.5803,3,1840009234
Airport Drive,Airport Drive,MO,Missouri,Jasper,37.1405,-94.5162,3,1840010879
Blackduck,Blackduck,MN,Minnesota,Beltrami,47.7263,-94.548,3,1840006601
Ashford,Ashford,WA,Washington,Pierce,46.7551,-122.0143,3,1840017363
Roby,Roby,TX,Texas,Fisher,32.746,-100.3795,3,1840020723
High Shoals,High Shoals,NC,North Carolina,Gaston,35.3957,-81.2048,3,1840015455
Mount Calvary,Mount Calvary,WI,Wisconsin,Fond du Lac,43.8263,-88.2461,3,1840002606
Wilton,Wilton,ND,North Dakota,McLean,47.1581,-100.7842,3,1840001894
LaMoure,LaMoure,ND,North Dakota,LaMoure,46.3574,-98.2966,3,1840000219
Adams,Adams,TN,Tennessee,Robertson,36.5828,-87.0651,3,1840013294
Stanton,Stanton,IA,Iowa,Montgomery,40.9812,-95.1027,3,1840009345
New London,New London,NC,North Carolina,Stanly,35.4348,-80.2198,3,1840016366
Calpella,Calpella,CA,California,Mendocino,39.2323,-123.197,3,1840025582
Dalton City,Dalton City,IL,Illinois,Moultrie,39.7169,-88.807,3,1840012561
Caseville,Caseville,MI,Michigan,Huron,43.9416,-83.2734,3,1840010910
Winton,Winton,NC,North Carolina,Hertford,36.3899,-76.935,3,1840016048
Hornbeck,Hornbeck,LA,Louisiana,Vernon,31.3266,-93.396,3,1840017110
East Williston,East Williston,FL,Florida,Levy,29.3883,-82.4165,4,1840073827
Hamilton,Hamilton,VA,Virginia,Loudoun,39.1349,-77.6642,3,1840005870
Nelsonville,Nelsonville,NY,New York,Putnam,41.4291,-73.9466,3,1840004892
Crooked Creek,Crooked Creek,GA,Georgia,Putnam,33.2616,-83.2679,3,1840139859
Loghill Village,Loghill Village,CO,Colorado,Ouray,38.1994,-107.7754,3,1840028564
Foxfield,Foxfield,CO,Colorado,Arapahoe,39.5881,-104.7857,3,1840021442
Idaho City,Idaho City,ID,Idaho,Boise,43.8281,-115.8307,3,1840018620
Red Rock,Red Rock,TX,Texas,Bastrop,29.96,-97.4428,3,1840036557
Oak Run,Oak Run,IL,Illinois,Knox,40.9635,-90.1331,3,1840025536
Manns Harbor,Manns Harbor,NC,North Carolina,Dare,35.894,-75.7737,3,1840025784
Peterstown,Peterstown,WV,West Virginia,Monroe,37.3991,-80.795,3,1840006385
Savona,Savona,NY,New York,Steuben,42.283,-77.2238,3,1840004553
Wyocena,Wyocena,WI,Wisconsin,Columbia,43.4931,-89.3099,3,1840002704
Blythe,Blythe,GA,Georgia,Richmond,33.3011,-82.2025,3,1840015715
Faulkton,Faulkton,SD,South Dakota,Faulk,45.0342,-99.1266,3,1840002119
Russellville,Russellville,OH,Ohio,Brown,38.8674,-83.7879,3,1840012721
War,War,WV,West Virginia,McDowell,37.304,-81.6802,3,1840006421
New Berlin,New Berlin,PA,Pennsylvania,Union,40.8806,-76.9843,3,1840003533
Arcadia University,Arcadia University,PA,Pennsylvania,Montgomery,40.0917,-75.1652,2,1840043391
Friendship,Friendship,TN,Tennessee,Crockett,35.9084,-89.2414,3,1840013393
Milroy,Milroy,IN,Indiana,Rush,39.4982,-85.4675,3,1840026614
Black Eagle,Black Eagle,MT,Montana,Cascade,47.527,-111.267,3,1840017345
Ochlocknee,Ochlocknee,GA,Georgia,Thomas,30.9751,-84.0517,3,1840017142
Indian Lake Estates,Indian Lake Estates,FL,Florida,Polk,27.7988,-81.3563,3,1840047779
Graham,Graham,GA,Georgia,Appling,31.8292,-82.503,3,1840013849
Ansonville,Ansonville,NC,North Carolina,Anson,35.1041,-80.1097,3,1840015479
Jackson,Jackson,NC,North Carolina,Northampton,36.3901,-77.4193,3,1840016039
Culbertson,Culbertson,MT,Montana,Roosevelt,48.1447,-104.5183,3,1840021072
Titusville,Titusville,NJ,New Jersey,Mercer,40.3087,-74.8767,3,1840081433
Pilot Grove,Pilot Grove,MO,Missouri,Cooper,38.8736,-92.9126,3,1840009713
Casper Mountain,Casper Mountain,WY,Wyoming,Natrona,42.7416,-106.3082,3,1840038426
Laddonia,Laddonia,MO,Missouri,Audrain,39.243,-91.6431,3,1840008516
Conetoe,Conetoe,NC,North Carolina,Edgecombe,35.8176,-77.4571,3,1840016176
Somerville,Somerville,AL,Alabama,Morgan,34.4679,-86.7909,4,1840004313
Mayesville,Mayesville,SC,South Carolina,Sumter,33.9849,-80.2044,3,1840016738
Junction City,Junction City,IL,Illinois,Marion,38.5774,-89.1258,3,1840012844
Kurten,Kurten,TX,Texas,Brazos,30.7895,-96.2758,3,1840022163
Fultonville,Fultonville,NY,New York,Montgomery,42.9463,-74.3704,3,1840004403
South Point,South Point,TX,Texas,Cameron,25.8729,-97.383,3,1840037080
Fallston,Fallston,NC,North Carolina,Cleveland,35.4288,-81.5023,3,1840016335
Canistota,Canistota,SD,South Dakota,McCook,43.5978,-97.2926,3,1840002658
Gibsland,Gibsland,LA,Louisiana,Bienville,32.5395,-93.0541,3,1840016985
Unionville,Unionville,NY,New York,Orange,41.3013,-74.5619,3,1840004879
Dexter,Dexter,IA,Iowa,Dallas,41.5154,-94.2276,3,1840007057
St. Francisville,St. Francisville,IL,Illinois,Lawrence,38.5918,-87.6474,3,1840009782
Hazleton,Hazleton,IA,Iowa,Buchanan,42.6178,-91.9057,3,1840006945
La Jara,La Jara,CO,Colorado,Conejos,37.2735,-105.9597,3,1840021578
Rouzerville,Rouzerville,PA,Pennsylvania,Franklin,39.7341,-77.528,3,1840005496
New Cuyama,New Cuyama,CA,California,Santa Barbara,34.943,-119.6819,3,1840024984
Doolittle,Doolittle,MO,Missouri,Phelps,37.9425,-91.8913,3,1840007541
Dawson,Dawson,IL,Illinois,Sangamon,39.853,-89.4619,3,1840012446
Rockland,Rockland,WI,Wisconsin,La Crosse,43.9077,-90.9165,3,1840002580
Newell,Newell,PA,Pennsylvania,Fayette,40.0749,-79.8903,3,1840000665
Mamers,Mamers,NC,North Carolina,Harnett,35.416,-78.939,3,1840024950
Hemlock,Hemlock,NY,New York,Livingston,42.7938,-77.6073,3,1840024073
Hershey,Hershey,NE,Nebraska,Lincoln,41.1602,-100.9985,3,1840011649
Pateros,Pateros,WA,Washington,Okanogan,48.0536,-119.8995,3,1840019763
New Summerfield,New Summerfield,TX,Texas,Cherokee,31.9807,-95.115,3,1840020791
Round Hill,Round Hill,VA,Virginia,Loudoun,39.1319,-77.7681,3,1840005876
Jacksonville,Jacksonville,NY,New York,Tompkins,42.5088,-76.6167,3,1840084186
Shipman,Shipman,IL,Illinois,Macoupin,39.1203,-90.0452,3,1840010650
Walkerville,Walkerville,MT,Montana,Silver Bow,46.0366,-112.5396,3,1840022331
Cowley,Cowley,WY,Wyoming,Big Horn,44.8834,-108.4693,3,1840021239
Bardwell,Bardwell,TX,Texas,Ellis,32.2671,-96.6955,3,1840019470
Fawn Lake Forest,Fawn Lake Forest,PA,Pennsylvania,Pike,41.5158,-75.0548,3,1840035394
Clarksburg,Clarksburg,OH,Ohio,Ross,39.5059,-83.1542,3,1840010652
Molena,Molena,GA,Georgia,Pike,33.0122,-84.5006,3,1840014854
Taylorsville,Taylorsville,IN,Indiana,Bartholomew,39.2964,-85.9502,3,1840005823
Pendleton,Pendleton,TX,Texas,Bell,31.1953,-97.3368,3,1840112788
Patoka,Patoka,IL,Illinois,Marion,38.754,-89.0958,3,1840012848
Port Austin,Port Austin,MI,Michigan,Huron,44.0431,-82.9945,3,1840013149
Hoyt,Hoyt,KS,Kansas,Jackson,39.2493,-95.708,3,1840007328
Albert City,Albert City,IA,Iowa,Buena Vista,42.7816,-94.9491,3,1840006898
Dudley,Dudley,GA,Georgia,Laurens,32.532,-83.0805,3,1840013814
Lakeside,Lakeside,IA,Iowa,Buena Vista,42.6174,-95.1775,3,1840008024
Smallwood,Smallwood,NY,New York,Sullivan,41.6606,-74.8159,3,1840004787
Ozawkie,Ozawkie,KS,Kansas,Jefferson,39.2354,-95.4659,3,1840009610
Las Croabas,Las Croabas,PR,Puerto Rico,Fajardo,18.3695,-65.6293,3,1630027038
Milnor,Milnor,ND,North Dakota,Sargent,46.2604,-97.4575,3,1840000248
Blue Ridge Shores,Blue Ridge Shores,VA,Virginia,Louisa,38.1091,-78.0236,3,1840026786
Quebrada,Quebrada,PR,Puerto Rico,Camuy,18.3602,-66.8353,3,1630023552
Mertztown,Mertztown,PA,Pennsylvania,Berks,40.5033,-75.6674,3,1840026449
Campbellsburg,Campbellsburg,IN,Indiana,Washington,38.6514,-86.2613,3,1840009791
Kenefick,Kenefick,TX,Texas,Liberty,30.1069,-94.8502,3,1840022185
Monaville,Monaville,WV,West Virginia,Logan,37.8136,-81.9915,3,1840025704
Florien,Florien,LA,Louisiana,Sabine,31.448,-93.4583,3,1840018159
Wiley Ford,Wiley Ford,WV,West Virginia,Mineral,39.6151,-78.7615,3,1840005722
Plandome Manor,Plandome Manor,NY,New York,Nassau,40.8147,-73.6984,3,1840033935
Caneyville,Caneyville,KY,Kentucky,Grayson,37.4241,-86.4906,3,1840014364
Webster,Webster,WI,Wisconsin,Burnett,45.8798,-92.3628,3,1840001994
Rolfe,Rolfe,IA,Iowa,Pocahontas,42.8129,-94.5313,3,1840000398
Goldfield,Goldfield,IA,Iowa,Wright,42.7356,-93.9179,3,1840008034
Addison,Addison,AL,Alabama,Winston,34.2017,-87.1765,3,1840015589
Brookside,Brookside,OH,Ohio,Belmont,40.0708,-80.7607,3,1840010517
Friedensburg,Friedensburg,PA,Pennsylvania,Schuylkill,40.6078,-76.2284,3,1840005214
Meeteetse,Meeteetse,WY,Wyoming,Park,44.1543,-108.8612,3,1840022341
Gobles,Gobles,MI,Michigan,Van Buren,42.3617,-85.8774,3,1840003180
Polonia,Polonia,WI,Wisconsin,Portage,44.5756,-89.4118,3,1840025355
Garber,Garber,OK,Oklahoma,Garfield,36.4367,-97.581,3,1840020374
Murrayville,Murrayville,IL,Illinois,Morgan,39.5817,-90.2518,3,1840012514
Anderson,Anderson,NJ,New Jersey,Warren,40.7617,-74.9301,3,1840024216
Clarkrange,Clarkrange,TN,Tennessee,Fentress,36.1857,-85.0096,3,1840025759
Gallaway,Gallaway,TN,Tennessee,Fayette,35.3272,-89.608,3,1840013474
Republic,Republic,OH,Ohio,Seneca,41.125,-83.0167,3,1840011720
Clarktown,Clarktown,OH,Ohio,Scioto,38.8498,-82.9085,3,1840034072
Sullivan,Sullivan,WI,Wisconsin,Jefferson,43.0118,-88.5903,3,1840002998
Indian Creek,Indian Creek,IL,Illinois,Lake,42.2272,-87.9783,2,1840011165
Atlas,Atlas,PA,Pennsylvania,Northumberland,40.7974,-76.4284,3,1840034851
Arabi,Arabi,GA,Georgia,Crisp,31.8282,-83.7302,3,1840015847
Dierks,Dierks,AR,Arkansas,Howard,34.12,-94.0173,3,1840014707
Clarkson,Clarkson,NE,Nebraska,Colfax,41.7234,-97.1215,3,1840007085
Paragonah,Paragonah,UT,Utah,Iron,37.8853,-112.7707,3,1840022537
Blende,Blende,CO,Colorado,Pueblo,38.247,-104.5714,3,1840024677
Ashland,Ashland,MS,Mississippi,Benton,34.8341,-89.1778,3,1840015520
Manila,Manila,CA,California,Humboldt,40.8515,-124.163,3,1840026323
Parma,Parma,MI,Michigan,Jackson,42.2633,-84.5793,3,1840011198
Taylor Springs,Taylor Springs,IL,Illinois,Montgomery,39.1312,-89.4946,3,1840012645
Round Top,Round Top,NY,New York,Greene,42.2616,-74.0284,3,1840085167
Navajo Mountain,Navajo Mountain,UT,Utah,San Juan,37.047,-110.79,3,1840037247
Paoli,Paoli,OK,Oklahoma,Garvin,34.8265,-97.2627,3,1840022823
Wallace,Wallace,SC,South Carolina,Marlboro,34.7201,-79.8479,3,1840026967
Karlstad,Karlstad,MN,Minnesota,Kittson,48.578,-96.5169,3,1840007677
Dearing,Dearing,GA,Georgia,McDuffie,33.4149,-82.3852,3,1840016837
Lemannville,Lemannville,LA,Louisiana,Ascension,30.1028,-90.9239,3,1840026028
Clayton,Clayton,OK,Oklahoma,Pushmataha,34.5856,-95.3561,3,1840022834
Betsy Layne,Betsy Layne,KY,Kentucky,Floyd,37.5541,-82.6263,3,1840026819
Waikoloa Beach Resort,Waikoloa Beach Resort,HI,Hawaii,Hawaii,19.9279,-155.8704,3,1840150019
Kersey,Kersey,PA,Pennsylvania,Elk,41.357,-78.6101,3,1840026304
Baywood,Baywood,VA,Virginia,Grayson,36.6172,-81.0094,3,1840118819
Rossiter,Rossiter,PA,Pennsylvania,Indiana,40.899,-78.9355,3,1840005350
Parker,Parker,ID,Idaho,Fremont,43.9584,-111.7587,3,1840019996
Wanblee,Wanblee,SD,South Dakota,Jackson,43.5705,-101.6614,3,1840006816
Brownsville,Brownsville,MN,Minnesota,Houston,43.6993,-91.2824,3,1840006832
Point Arena,Point Arena,CA,California,Mendocino,38.9123,-123.6955,3,1840020190
Muddy,Muddy,MT,Montana,Big Horn,45.5798,-106.7754,3,1840018530
Glen Park,Glen Park,NY,New York,Jefferson,44.0016,-75.9548,3,1840004112
Woodson,Woodson,AR,Arkansas,Pulaski,34.538,-92.2211,3,1840013536
Tekoa,Tekoa,WA,Washington,Whitman,47.2248,-117.0731,3,1840021135
Prospect,Prospect,OR,Oregon,Jackson,42.7526,-122.4757,3,1840025460
Parker,Parker,PA,Pennsylvania,Armstrong,41.0907,-79.6846,3,1840003523
Walnut Grove,Walnut Grove,TN,Tennessee,Sumner,36.489,-86.6057,3,1840024897
Maybee,Maybee,MI,Michigan,Monroe,42.0125,-83.5096,3,1840013158
Maryland Park,Maryland Park,MD,Maryland,Prince George's,38.8889,-76.9077,3,1840068490
Ettrick,Ettrick,WI,Wisconsin,Trempealeau,44.1695,-91.2651,3,1840002390
Rising Star,Rising Star,TX,Texas,Eastland,32.0976,-98.9665,3,1840022096
Parkdale,Parkdale,MI,Michigan,Manistee,44.272,-86.2805,3,1840023964
Adena,Adena,OH,Ohio,Jefferson,40.2166,-80.8762,3,1840010408
Riverside,Riverside,TX,Texas,Walker,30.8472,-95.3984,3,1840020865
Frisco,Frisco,NC,North Carolina,Dare,35.2437,-75.6018,3,1840025782
Wessington Springs,Wessington Springs,SD,South Dakota,Jerauld,44.0805,-98.5712,3,1840002528
Clarkston,Clarkston,UT,Utah,Cache,41.9205,-112.0503,3,1840022377
Whitesburg,Whitesburg,GA,Georgia,Carroll,33.4928,-84.9137,3,1840015680
Olustee,Olustee,OK,Oklahoma,Jackson,34.5477,-99.4241,3,1840022819
Newton Grove,Newton Grove,NC,North Carolina,Sampson,35.2522,-78.3552,3,1840016435
Evansville,Evansville,MN,Minnesota,Douglas,46.0062,-95.6869,3,1840007768
Hardin,Hardin,MO,Missouri,Ray,39.2676,-93.8313,3,1840007361
Washington,Washington,OK,Oklahoma,McClain,35.0582,-97.4923,3,1840022785
Stony Ridge,Stony Ridge,OH,Ohio,Wood,41.5075,-83.5093,3,1840026310
Alto,Alto,CA,California,Marin,37.9056,-122.5186,2,1840027992
Everson,Everson,PA,Pennsylvania,Fayette,40.0907,-79.5871,3,1840001504
Lake Benton,Lake Benton,MN,Minnesota,Lincoln,44.2642,-96.2891,3,1840007875
Beach City,Beach City,OH,Ohio,Stark,40.6531,-81.5795,3,1840011909
North Powder,North Powder,OR,Oregon,Union,45.03,-117.9205,3,1840019923
Old Fort,Old Fort,NC,North Carolina,McDowell,35.6305,-82.1777,3,1840016244
Norwalk,Norwalk,WI,Wisconsin,Monroe,43.8342,-90.6269,3,1840002573
Emily,Emily,MN,Minnesota,Crow Wing,46.7601,-93.9665,3,1840007736
Fielding,Fielding,UT,Utah,Box Elder,41.8127,-112.1173,3,1840021332
Riegelwood,Riegelwood,NC,North Carolina,Columbus,34.3444,-78.2198,3,1840025859
Arlington,Arlington,OR,Oregon,Gilliam,45.7207,-120.1887,3,1840018546
Johnson Siding,Johnson Siding,SD,South Dakota,Pennington,44.0846,-103.438,3,1840026124
Manville,Manville,SC,South Carolina,Lee,34.1597,-80.2974,3,1840107429
Escalante,Escalante,UT,Utah,Garfield,37.765,-111.6001,3,1840020271
Hopkinton,Hopkinton,IA,Iowa,Delaware,42.3428,-91.249,3,1840006934
Mangham,Mangham,LA,Louisiana,Richland,32.3094,-91.7794,3,1840016976
Hartford,Hartford,IA,Iowa,Warren,41.4577,-93.4038,3,1840007106
Toomsboro,Toomsboro,GA,Georgia,Wilkinson,32.8225,-83.0826,3,1840015774
West Milton,West Milton,PA,Pennsylvania,Union,41.0186,-76.8765,3,1840024213
Pittsford,Pittsford,MI,Michigan,Hillsdale,41.8619,-84.4771,3,1840071158
Grazierville,Grazierville,PA,Pennsylvania,Blair,40.6576,-78.2713,3,1840026415
Sedillo,Sedillo,NM,New Mexico,Bernalillo,35.0906,-106.2869,3,1840024975
Haileyville,Haileyville,OK,Oklahoma,Pittsburg,34.8542,-95.5784,3,1840020455
Margaretville,Margaretville,NY,New York,Delaware,42.1458,-74.6503,3,1840004620
Norborne,Norborne,MO,Missouri,Carroll,39.3024,-93.6759,3,1840008462
Onley,Onley,VA,Virginia,Accomack,37.6915,-75.718,3,1840006327
Mendon,Mendon,OH,Ohio,Mercer,40.6733,-84.5174,3,1840012004
Homeworth,Homeworth,OH,Ohio,Columbiana,40.8357,-81.0649,3,1840026397
Oakville,Oakville,WA,Washington,Grays Harbor,46.8403,-123.2337,3,1840019848
Hay Springs,Hay Springs,NE,Nebraska,Sheridan,42.6833,-102.6897,3,1840011029
Miranda,Miranda,CA,California,Humboldt,40.2289,-123.8173,3,1840009298
Wartrace,Wartrace,TN,Tennessee,Bedford,35.5253,-86.3301,3,1840016309
Thayne,Thayne,WY,Wyoming,Lincoln,42.9194,-110.9968,3,1840022365
La Hacienda,La Hacienda,NM,New Mexico,Luna,32.206,-107.725,4,1840040085
Udall,Udall,KS,Kansas,Cowley,37.3889,-97.1177,3,1840010868
Big Stone Gap East,Big Stone Gap East,VA,Virginia,Wise,36.8785,-82.7444,3,1840153057
Saxton,Saxton,PA,Pennsylvania,Bedford,40.2127,-78.247,3,1840001406
Candlewood Orchards,Candlewood Orchards,CT,Connecticut,Western Connecticut,41.4728,-73.4381,3,1840044450
Central City,Central City,CO,Colorado,Gilpin,39.7945,-105.512,3,1840018786
Lakota,Lakota,ND,North Dakota,Nelson,48.0429,-98.3468,3,1840000095
Council,Council,ID,Idaho,Adams,44.7328,-116.4376,3,1840018584
Oriskany Falls,Oriskany Falls,NY,New York,Oneida,42.938,-75.4636,3,1840004210
Zearing,Zearing,IA,Iowa,Story,42.1589,-93.2972,3,1840010137
Laguna,Laguna,NM,New Mexico,Cibola,35.0473,-107.4031,3,1840017871
Timberlake,Timberlake,OH,Ohio,Lake,41.6655,-81.4428,3,1840000544
Shoals,Shoals,IN,Indiana,Martin,38.6669,-86.7938,3,1840010732
Mackinaw City,Mackinaw City,MI,Michigan,Emmet,45.7751,-84.7479,3,1840031727
Juarez,Juarez,TX,Texas,Cameron,26.2009,-97.7296,3,1840040893
Marion Heights,Marion Heights,PA,Pennsylvania,Northumberland,40.8036,-76.4643,3,1840000844
Pattison,Pattison,TX,Texas,Waller,29.8184,-95.9765,3,1840020914
Noorvik,Noorvik,AK,Alaska,Northwest Arctic,66.8292,-161.0377,3,1840023495
Pocono Pines,Pocono Pines,PA,Pennsylvania,Monroe,41.1162,-75.4588,3,1840005173
Courtland,Courtland,CA,California,Sacramento,38.3329,-121.557,3,1840022492
Edgewood,Edgewood,IA,Iowa,Delaware,42.6442,-91.4024,3,1840008008
Hummels Wharf,Hummels Wharf,PA,Pennsylvania,Snyder,40.8308,-76.841,3,1840005364
Idamay,Idamay,WV,West Virginia,Marion,39.493,-80.2572,3,1840025598
Stebbins,Stebbins,AK,Alaska,Nome,63.4705,-162.2599,3,1840023499
Crescent,Crescent,GA,Georgia,McIntosh,31.5153,-81.3752,3,1840049900
Sequoyah,Sequoyah,OK,Oklahoma,Rogers,36.3798,-95.5969,3,1840034585
Hilltop,Hilltop,OH,Ohio,Trumbull,41.1627,-80.7408,3,1840034372
Marion,Marion,MI,Michigan,Osceola,44.1006,-85.1438,3,1840010952
Elysian,Elysian,MN,Minnesota,Le Sueur,44.2067,-93.6764,3,1840007881
Hillsboro,Hillsboro,IN,Indiana,Fountain,40.1089,-87.1577,3,1840010464
Bairdford,Bairdford,PA,Pennsylvania,Allegheny,40.6279,-79.8813,3,1840026469
Eighty Four,Eighty Four,PA,Pennsylvania,Washington,40.1777,-80.1303,3,1840026500
Asharoken,Asharoken,NY,New York,Suffolk,40.9381,-73.3816,3,1840005141
Arden,Arden,DE,Delaware,New Castle,39.8114,-75.4886,3,1840005585
Alta,Alta,CA,California,Placer,39.2138,-120.8033,3,1840025619
Fillmore,Fillmore,NY,New York,Allegany,42.4658,-78.1105,3,1840004602
Hoffman,Hoffman,IL,Illinois,Clinton,38.5404,-89.2644,3,1840012854
Holton,Holton,IN,Indiana,Ripley,39.0752,-85.3847,3,1840010674
Misenheimer,Misenheimer,NC,North Carolina,Stanly,35.4819,-80.287,3,1840017856
